image_path,class,source_dataset,source_category,split
processed_3class/train/AI_MODIFIED/08216.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08217.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08218.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08219.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08220.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08221.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08222.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08223.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08224.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08225.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08226.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08227.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08228.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08229.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08230.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08231.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08232.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08233.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08234.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08235.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08236.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08237.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08238.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08239.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08240.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08241.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08242.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08243.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08244.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08245.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08246.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08247.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08248.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08249.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08250.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08251.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08252.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08253.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08254.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08255.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08256.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08257.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08258.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08259.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08260.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08261.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08262.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08263.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08264.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08265.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08266.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08267.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08268.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08269.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08270.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08271.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08272.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08273.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08274.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08275.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08276.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08277.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08278.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08279.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08280.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08281.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08282.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08283.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08284.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08285.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08286.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08287.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08288.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08289.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08290.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08291.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08292.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08293.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08294.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08295.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08296.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08297.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08298.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08299.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08300.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08301.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08302.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08303.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08304.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08305.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08306.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08307.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08308.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08309.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08310.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08311.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08312.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08313.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08314.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08315.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08316.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08317.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08318.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08319.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08320.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08321.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08322.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08323.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08324.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08325.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08326.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08327.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08328.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08329.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08330.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08331.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08332.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08333.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08334.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08335.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08336.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08337.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08338.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08339.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08340.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08341.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08342.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08343.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08344.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08345.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08346.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08347.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08348.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08349.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08350.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08351.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08352.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08353.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08354.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08355.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08356.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08357.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08358.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08359.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08360.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08361.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08362.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08363.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08364.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08365.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08366.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08367.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08368.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08369.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08370.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08371.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08372.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08373.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08374.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08375.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08376.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08377.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08378.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08379.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08380.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08381.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08382.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08383.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08384.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08385.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08386.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08387.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08388.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08389.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08390.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08391.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08392.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08393.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08394.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08395.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08396.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08397.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08398.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08399.jpg,ai_modified,processed_3class (FaceForensics++),FaceSwap,train
processed_3class/train/AI_MODIFIED/08400.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08401.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08402.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08403.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08404.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08405.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08406.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08407.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08408.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08409.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08410.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08411.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08412.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08413.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08414.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08415.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08416.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08417.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08418.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08419.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08420.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08421.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08422.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08423.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08424.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08425.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08426.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08427.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08428.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08429.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08430.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08431.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08432.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08433.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08434.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08435.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08436.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08437.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08438.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08439.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08440.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08441.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08442.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08443.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08444.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08445.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08446.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08447.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08448.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08449.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08450.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08451.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08452.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08453.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08454.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08455.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08456.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08457.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08458.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08459.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08460.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08461.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08462.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08463.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08464.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08465.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08466.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08467.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08468.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08469.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08470.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08471.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
processed_3class/train/AI_MODIFIED/08472.jpg,ai_modified,processed_3class (FaceForensics++),NeuralTextures,train
